Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
2015,3,1,Albany,1,105,Connecticut,Texas,54,5
2015,3,1,Albany,3,66,Louisville,Dayton,82,7
2015,4,1,Albany,1,91,Connecticut,Dayton,70,7
2015,1,2,Greensboro,1,81,South Carolina,Savannah State,48,16
2015,1,2,Greensboro,8,72,Syracuse,Nebraska,69,9
2015,1,2,Greensboro,5,90,Ohio St,James Madison,80,12
2015,1,2,Greensboro,4,71,North Carolina,Liberty,65,13
2015,1,2,Greensboro,6,60,Texas A&M,Arkansas Little Rock,69,11
2015,1,2,Greensboro,3,74,Arizona St,Ohio,55,14
2015,1,2,Greensboro,7,75,Florida Gulf Coast,Oklahoma St,67,10
2015,1,2,Greensboro,2,91,Florida St,Alabama St,49,15
2015,2,2,Greensboro,1,97,South Carolina,Syracuse,68,8
2015,2,2,Greensboro,5,84,Ohio St,North Carolina,86,4
2015,2,2,Greensboro,11,54,Arkansas Little Rock,Arizona St,57,3
2015,2,2,Greensboro,7,47,Florida Gulf Coast,Florida St,65,2
2015,3,2,Greensboro,1,67,South Carolina,North Carolina,65,4
2015,3,2,Greensboro,3,65,Arizona St,Florida St,66,2
2015,4,2,Greensboro,1,80,South Carolina,Florida St,74,2
2015,1,3,Oklahomacity,1,77,Notre Dame,Montana,43,16
2015,1,3,Oklahomacity,8,72,Minnesota,DePaul,79,9
2015,1,3,Oklahomacity,5,111,Oklahoma,Quinnipiac,84,12
2015,1,3,Oklahomacity,4,73,Stanford,Cal St Northridge,60,13
2015,1,3,Oklahomacity,6,80,Washington,Miami,86,11
2015,1,3,Oklahomacity,3,75,Iowa,American,67,14
2015,1,3,Oklahomacity,7,55,Northwestern,Arkansas,57,10
2015,1,3,Oklahomacity,2,77,Baylor,Northwestern St,36,15
2015,2,3,Oklahomacity,1,79,Notre Dame,DePaul,67,9
2015,2,3,Oklahomacity,5,76,Oklahoma,Stanford,86,4
2015,2,3,Oklahomacity,11,70,Miami,Iowa,88,3
2015,2,3,Oklahomacity,10,44,Arkansas,Baylor,73,2
2015,3,3,Oklahomacity,1,81,Notre Dame,Stanford,60,4
2015,3,3,Oklahomacity,3,66,Iowa,Baylor,81,2
2015,4,3,Oklahomacity,1,77,Notre Dame,Baylor,68,2
2015,1,4,Spokane,1,75,Maryland,New Mexico St,57,16
2015,1,4,Spokane,8,80,Princeton,Wisconsin Green Bay,70,9
2015,1,4,Spokane,5,57,Mississippi St,Tulane,47,12
2015,1,4,Spokane,4,54,Duke,Albany,52,13
2015,1,4,Spokane,6,69,George Washington,Gonzaga,82,11
2015,1,4,Spokane,3,74,Oregon St,South Dakota St,62,14
2015,1,4,Spokane,7,40,Chattanooga,Pittsburgh,51,10
2015,1,4,Spokane,2,72,Tennessee,Boise St,61,15
2015,2,4,Spokane,1,85,Maryland,Princeton,70,8
2015,2,4,Spokane,5,56,Mississippi St,Duke,64,4
2015,2,4,Spokane,11,76,Gonzaga,Oregon St,64,3
2015,2,4,Spokane,10,67,Pittsburgh,Tennessee,77,2
2015,3,4,Spokane,1,65,Maryland,Duke,55,4
2015,3,4,Spokane,11,69,Gonzaga,Tennessee,73,2
2015,4,4,Spokane,1,58,Maryland,Tennessee,48,2
2015,5,0,National,1,81,Connecticut,Maryland,58,1
2015,5,0,National,1,65,South Carolina,Notre Dame,66,1
2015,6,0,National,1,63,Connecticut,Notre Dame,53,1
2016,1,1,Bridgeport,1,101,Connecticut,Robert Morris,49,16
2016,1,1,Bridgeport,8,76,Seton Hall,Duquesne,97,9
2016,1,1,Bridgeport,5,60,Mississippi St,Chattanooga,50,12
2016,1,1,Bridgeport,4,74,Michigan St,Belmont,60,13
2016,1,1,Bridgeport,6,48,South Florida,Colorado St,45,11
2016,1,1,Bridgeport,3,66,UCLA,Hawaii,50,14
2016,1,1,Bridgeport,7,69,BYU,Missouri,78,10
2016,1,1,Bridgeport,2,86,Texas,Alabama St,42,15
2016,2,1,Bridgeport,1,97,Connecticut,Duquesne,51,9
2016,2,1,Bridgeport,5,74,Mississippi St,Michigan St,72,4
2016,2,1,Bridgeport,6,67,South Florida,UCLA,72,3
2016,2,1,Bridgeport,10,55,Missouri,Texas,73,2
2016,3,1,Bridgeport,1,98,Connecticut,Mississippi St,38,5
2016,3,1,Bridgeport,3,64,UCLA,Texas,72,2
2016,4,1,Bridgeport,1,86,Connecticut,Texas,65,2
2016,1,2,Dallas,1,89,Baylor,Idaho,59,16
2016,1,2,Dallas,8,57,St Johns,Auburn,68,9
2016,1,2,Dallas,5,72,Florida St,Middle Tennessee St,55,12
2016,1,2,Dallas,4,74,Texas A&M,Southwest Missouri St,65,13
2016,1,2,Dallas,6,97,DePaul,James Madison,67,11
2016,1,2,Dallas,3,87,Louisville,Central Arkansas,60,14
2016,1,2,Dallas,7,54,Oklahoma St,St Bonaventure,65,10
2016,1,2,Dallas,2,73,Oregon St,Troy,31,15
2016,2,2,Dallas,1,84,Baylor,Auburn,52,9
2016,2,2,Dallas,5,74,Florida St,Texas A&M,56,4
2016,2,2,Dallas,6,73,DePaul,Louisville,72,3
2016,2,2,Dallas,10,40,St Bonaventure,Oregon St,69,2
2016,3,2,Dallas,1,78,Baylor,Florida St,58,5
2016,3,2,Dallas,6,71,DePaul,Oregon St,83,2
2016,4,2,Dallas,1,57,Baylor,Oregon St,60,2
2016,1,3,Lexington,1,95,Notre Dame,North Carolina A&T,61,16
2016,1,3,Lexington,8,58,Georgia,Indiana,62,9
2016,1,3,Lexington,5,71,Miami,South Dakota St,74,12
2016,1,3,Lexington,4,85,Stanford,San Francisco,58,13
2016,1,3,Lexington,6,61,Oklahoma,Purdue,45,11
2016,1,3,Lexington,3,85,Kentucky,UNC Asheville,31,14
2016,1,3,Lexington,7,65,Washington,Pennsylvania,53,10
2016,1,3,Lexington,2,74,Maryland,Iona,58,15
2016,2,3,Lexington,1,87,Notre Dame,Indiana,70,9
2016,2,3,Lexington,12,65,South Dakota St,Stanford,66,4
2016,2,3,Lexington,6,58,Oklahoma,Kentucky,79,3
2016,2,3,Lexington,7,74,Washington,Maryland,65,2
2016,3,3,Lexington,1,84,Notre Dame,Stanford,90,4
2016,3,3,Lexington,3,72,Kentucky,Washington,85,7
2016,4,3,Lexington,4,76,Stanford,Washington,85,7
2016,1,4,Siouxfalls,1,77,South Carolina,Jacksonville,41,16
2016,1,4,Siouxfalls,8,51,George Washington,Kansas St,56,9
2016,1,4,Siouxfalls,5,59,Florida,Albany,61,12
2016,1,4,Siouxfalls,4,73,Syracuse,Army,56,13
2016,1,4,Siouxfalls,6,74,West Virginia,Princeton,65,11
2016,1,4,Siouxfalls,3,88,Ohio St,Buffalo,69,14
2016,1,4,Siouxfalls,7,59,Tennessee,Wisconsin Green Bay,53,10
2016,1,4,Siouxfalls,2,74,Arizona St,New Mexico St,52,15
2016,2,4,Siouxfalls,1,73,South Carolina,Kansas St,47,9
2016,2,4,Siouxfalls,12,59,Albany,Syracuse,76,4
2016,2,4,Siouxfalls,6,81,West Virginia,Ohio St,88,3
2016,2,4,Siouxfalls,7,75,Tennessee,Arizona St,64,2
2016,3,4,Siouxfalls,1,72,South Carolina,Syracuse,80,4
2016,3,4,Siouxfalls,3,62,Ohio St,Tennessee,78,7
2016,4,4,Siouxfalls,4,89,Syracuse,Tennessee,67,7
2016,5,0,National,1,80,Connecticut,Oregon St,51,2
2016,5,0,National,7,59,Washington,Syracuse,80,4
2016,6,0,National,1,82,Connecticut,Syracuse,51,4
2017,1,1,Bridgeport,1,116,Connecticut,Albany,55,16
2017,1,1,Bridgeport,8,85,Syracuse,Iowa St,65,9
2017,1,1,Bridgeport,5,63,Texas A&M,Pennsylvania,61,12
2017,1,1,Bridgeport,4,83,UCLA,Boise St,56,13
2017,1,1,Bridgeport,6,75,West Virginia,Elon,62,11
2017,1,1,Bridgeport,3,103,Maryland,Bucknell,61,14
2017,1,1,Bridgeport,7,70,Temple,Oregon,71,10
2017,1,1,Bridgeport,2,94,Duke,Hampton,31,15
2017,2,1,Bridgeport,1,94,Connecticut,Syracuse,64,8
2017,2,1,Bridgeport,5,43,Texas A&M,UCLA,75,4
2017,2,1,Bridgeport,6,56,West Virginia,Maryland,83,3
2017,2,1,Bridgeport,10,74,Oregon,Duke,65,2
2017,3,1,Bridgeport,1,86,Connecticut,UCLA,71,4
2017,3,1,Bridgeport,3,63,Maryland,Oregon,77,10
2017,4,1,Bridgeport,1,90,Connecticut,Oregon,52,10
2017,1,2,Lexington,1,79,Notre Dame,Robert Morris,49,16
2017,1,2,Lexington,8,62,Wisconsin Green Bay,Purdue,74,9
2017,1,2,Lexington,5,70,Ohio St,Western Kentucky,63,12
2017,1,2,Lexington,4,73,Kentucky,Belmont,70,13
2017,1,2,Lexington,6,62,NC State,Auburn,48,11
2017,1,2,Lexington,3,78,Texas,Central Arkansas,50,14
2017,1,2,Lexington,7,67,Kansas St,Drake,54,10
2017,1,2,Lexington,2,72,Stanford,New Mexico St,64,15
2017,2,2,Lexington,1,88,Notre Dame,Purdue,82,9
2017,2,2,Lexington,5,82,Ohio St,Kentucky,68,4
2017,2,2,Lexington,6,80,NC State,Texas,84,3
2017,2,2,Lexington,7,48,Kansas St,Stanford,69,2
2017,3,2,Lexington,1,99,Notre Dame,Ohio St,76,5
2017,3,2,Lexington,3,66,Texas,Stanford,77,2
2017,4,2,Lexington,1,75,Notre Dame,Stanford,76,2
2017,1,3,Oklahomacity,1,119,Baylor,Texas Southern,30,16
2017,1,3,Oklahomacity,8,52,LSU,California,55,9
2017,1,3,Oklahomacity,5,66,Tennessee,Dayton,57,12
2017,1,3,Oklahomacity,4,82,Louisville,Chattanooga,62,13
2017,1,3,Oklahomacity,6,75,Oklahoma,Gonzaga,62,11
2017,1,3,Oklahomacity,3,91,Washington,Montana St,63,14
2017,1,3,Oklahomacity,7,88,DePaul,Northern Iowa,67,10
2017,1,3,Oklahomacity,2,110,Mississippi St,Troy,69,15
2017,2,3,Oklahomacity,1,86,Baylor,California,46,9
2017,2,3,Oklahomacity,5,64,Tennessee,Louisville,75,4
2017,2,3,Oklahomacity,6,82,Oklahoma,Washington,108,3
2017,2,3,Oklahomacity,7,71,DePaul,Mississippi St,92,2
2017,3,3,Oklahomacity,1,97,Baylor,Louisville,63,4
2017,3,3,Oklahomacity,3,64,Washington,Mississippi St,75,2
2017,4,3,Oklahomacity,1,85,Baylor,Mississippi St,94,2
2017,1,4,Stockton,1,90,South Carolina,UNC Asheville,40,16
2017,1,4,Stockton,8,73,Arizona St,Michigan St,61,9
2017,1,4,Stockton,5,65,Marquette,Quinnipiac,68,12
2017,1,4,Stockton,4,62,Miami,Florida Gulf Coast,60,13
2017,1,4,Stockton,6,66,Missouri,South Florida,64,11
2017,1,4,Stockton,3,87,Florida St,Western Illinois,66,14
2017,1,4,Stockton,7,76,Creighton,Toledo,49,10
2017,1,4,Stockton,2,56,Oregon St,Long Beach St,55,15
2017,2,4,Stockton,1,71,South Carolina,Arizona St,68,8
2017,2,4,Stockton,12,85,Quinnipiac,Miami,78,4
2017,2,4,Stockton,6,55,Missouri,Florida St,77,3
2017,2,4,Stockton,7,52,Creighton,Oregon St,64,2
2017,3,4,Stockton,1,100,South Carolina,Quinnipiac,58,12
2017,3,4,Stockton,3,66,Florida St,Oregon St,53,2
2017,4,4,Stockton,1,71,South Carolina,Florida St,64,3
2017,5,0,National,1,64,Connecticut,Mississippi St,66,2
2017,5,0,National,2,53,Stanford,South Carolina,62,1
2017,6,0,National,2,55,Mississippi St,South Carolina,67,1
2018,1,1,Albany,1,140,Connecticut,St Francis,52,16
2018,1,1,Albany,8,72,Miami,Quinnipiac,86,9
2018,1,1,Albany,5,72,Duke,Belmont,58,12
2018,1,1,Albany,4,68,Georgia,Mercer,63,13
2018,1,1,Albany,6,79,South Florida,Buffalo,102,11
2018,1,1,Albany,3,91,Florida St,Arkansas Little Rock,49,14
2018,1,1,Albany,7,62,California,Virginia,68,10
2018,1,1,Albany,2,63,South Carolina,North Carolina A&T,52,15
2018,2,1,Albany,1,71,Connecticut,Quinnipiac,46,9
2018,2,1,Albany,5,66,Duke,Georgia,40,4
2018,2,1,Albany,11,86,Buffalo,Florida St,65,3
2018,2,1,Albany,10,56,Virginia,South Carolina,66,2
2018,3,1,Albany,1,72,Connecticut,Duke,59,5
2018,3,1,Albany,11,63,Buffalo,South Carolina,79,2
2018,4,1,Albany,1,94,Connecticut,South Carolina,65,2
2018,1,2,Kansascity,1,95,Mississippi St,Nicholls St,50,16
2018,1,2,Kansascity,8,57,Syracuse,Oklahoma St,84,9
2018,1,2,Kansascity,5,77,Maryland,Princeton,57,12
2018,1,2,Kansascity,4,62,NC State,Elon,35,13
2018,1,2,Kansascity,6,70,Iowa,Creighton,76,11
2018,1,2,Kansascity,3,71,UCLA,American,60,14
2018,1,2,Kansascity,7,73,Arizona St,Nebraska,62,10
2018,1,2,Kansascity,2,83,Texas,Maine,54,15
2018,2,2,Kansascity,1,71,Mississippi St,Oklahoma St,56,9
2018,2,2,Kansascity,5,60,Maryland,NC State,74,4
2018,2,2,Kansascity,11,64,Creighton,UCLA,86,3
2018,2,2,Kansascity,7,65,Arizona St,Texas,85,2
2018,3,2,Kansascity,1,71,Mississippi St,NC State,57,4
2018,3,2,Kansascity,3,84,UCLA,Texas,75,2
2018,4,2,Kansascity,1,89,Mississippi St,UCLA,73,3
2018,1,3,Lexington,1,74,Louisville,Boise St,42,16
2018,1,3,Lexington,8,84,Marquette,Dayton,65,9
2018,1,3,Lexington,5,70,Missouri,Florida Gulf Coast,80,12
2018,1,3,Lexington,4,82,Stanford,Gonzaga,68,13
2018,1,3,Lexington,6,82,Oregon St,Western Kentucky,58,11
2018,1,3,Lexington,3,100,Tennessee,Liberty,60,14
2018,1,3,Lexington,7,75,Michigan,Northern Colorado,61,10
2018,1,3,Lexington,2,96,Baylor,Grambling,46,15
2018,2,3,Lexington,1,90,Louisville,Marquette,72,8
2018,2,3,Lexington,12,70,Florida Gulf Coast,Stanford,90,4
2018,2,3,Lexington,6,66,Oregon St,Tennessee,59,3
2018,2,3,Lexington,7,58,Michigan,Baylor,80,2
2018,3,3,Lexington,1,86,Louisville,Stanford,59,4
2018,3,3,Lexington,6,72,Oregon St,Baylor,67,2
2018,4,3,Lexington,1,76,Louisville,Oregon St,43,6
2018,1,4,Spokane,1,99,Notre Dame,Cal St Northridge,81,16
2018,1,4,Spokane,8,74,South Dakota St,Villanova,81,9
2018,1,4,Spokane,5,90,DePaul,Oklahoma,79,12
2018,1,4,Spokane,4,89,Texas A&M,Drake,76,13
2018,1,4,Spokane,6,69,LSU,Central Michigan,78,11
2018,1,4,Spokane,3,87,Ohio St,George Washington,45,14
2018,1,4,Spokane,7,77,Wisconsin Green Bay,Minnesota,89,10
2018,1,4,Spokane,2,88,Oregon,Seattle,45,15
2018,2,4,Spokane,1,98,Notre Dame,Villanova,72,9
2018,2,4,Spokane,5,79,DePaul,Texas A&M,80,4
2018,2,4,Spokane,11,95,Central Michigan,Ohio St,78,3
2018,2,4,Spokane,10,73,Minnesota,Oregon,101,2
2018,3,4,Spokane,1,90,Notre Dame,Texas A&M,84,4
2018,3,4,Spokane,11,69,Central Michigan,Oregon,83,2
2018,4,4,Spokane,1,84,Notre Dame,Oregon,74,2
2018,5,0,National,1,89,Connecticut,Notre Dame,91,1
2018,5,0,National,1,73,Mississippi St,Louisville,63,1
2018,6,0,National,1,61,Notre Dame,Mississippi St,58,1
2019,1,1,Albany,1,69,Louisville,Robert Morris,34,16
2019,1,1,Albany,8,84,Michigan,Kansas St,54,9
2019,1,1,Albany,5,68,Gonzaga,Arkansas Little Rock,51,12
2019,1,1,Albany,4,80,Oregon St,Boise St,75,13
2019,1,1,Albany,6,89,UCLA,Tennessee,77,11
2019,1,1,Albany,3,73,Maryland,Radford,51,14
2019,1,1,Albany,7,71,Rutgers,Buffalo,82,10
2019,1,1,Albany,2,110,Connecticut,Towson,61,15
2019,2,1,Albany,1,71,Louisville,Michigan,50,8
2019,2,1,Albany,5,70,Gonzaga,Oregon St,76,4
2019,2,1,Albany,6,85,UCLA,Maryland,80,3
2019,2,1,Albany,10,72,Buffalo,Connecticut,84,2
2019,3,1,Albany,1,61,Louisville,Oregon St,44,4
2019,3,1,Albany,6,61,UCLA,Connecticut,69,2
2019,4,1,Albany,1,73,Louisville,Connecticut,80,2
2019,1,2,Chicago,1,92,Notre Dame,Bethune-Cookman,50,16
2019,1,2,Chicago,8,87,Central Michigan,Michigan St,88,9
2019,1,2,Chicago,5,58,Marquette,Rice,54,12
2019,1,2,Chicago,4,84,Texas A&M,Wright St,61,13
2019,1,2,Chicago,6,78,DePaul,Southwest Missouri St,89,11
2019,1,2,Chicago,3,97,Iowa St,New Mexico St,61,14
2019,1,2,Chicago,7,73,BYU,Auburn,64,10
2019,1,2,Chicago,2,79,Stanford,UC Davis,54,15
2019,2,2,Chicago,1,91,Notre Dame,Michigan St,63,9
2019,2,2,Chicago,5,76,Marquette,Texas A&M,78,4
2019,2,2,Chicago,11,69,Southwest Missouri St,Iowa St,60,3
2019,2,2,Chicago,7,63,BYU,Stanford,72,2
2019,3,2,Chicago,1,87,Notre Dame,Texas A&M,80,4
2019,3,2,Chicago,11,46,Southwest Missouri St,Stanford,55,2
2019,4,2,Chicago,1,84,Notre Dame,Stanford,68,2
2019,1,3,Greensboro,1,95,Baylor,Abilene Christian,38,16
2019,1,3,Greensboro,8,92,California,North Carolina,72,9
2019,1,3,Greensboro,5,70,Florida St,Bucknell,67,12
2019,1,3,Greensboro,4,74,South Carolina,Belmont,52,13
2019,1,3,Greensboro,6,82,Kentucky,Princeton,77,11
2019,1,3,Greensboro,3,63,NC State,Maine,51,14
2019,1,3,Greensboro,7,77,Missouri,Drake,76,10
2019,1,3,Greensboro,2,66,Iowa,Mercer,61,15
2019,2,3,Greensboro,1,102,Baylor,California,63,8
2019,2,3,Greensboro,5,64,Florida St,South Carolina,72,4
2019,2,3,Greensboro,6,57,Kentucky,NC State,72,3
2019,2,3,Greensboro,7,52,Missouri,Iowa,68,2
2019,3,3,Greensboro,1,93,Baylor,South Carolina,68,4
2019,3,3,Greensboro,3,61,NC State,Iowa,79,2
2019,4,3,Greensboro,1,85,Baylor,Iowa,53,2
2019,1,4,Portland,1,103,Mississippi St,Southern,46,16
2019,1,4,Portland,8,66,South Dakota,Clemson,79,9
2019,1,4,Portland,5,60,Arizona St,Central Florida,45,12
2019,1,4,Portland,4,69,Miami,Florida Gulf Coast,62,13
2019,1,4,Portland,6,76,South Dakota St,Quinnipiac,65,11
2019,1,4,Portland,3,70,Syracuse,Fordham,49,14
2019,1,4,Portland,7,65,Texas,Indiana,69,10
2019,1,4,Portland,2,78,Oregon,Portland St,40,15
2019,2,4,Portland,1,85,Mississippi St,Clemson,61,9
2019,2,4,Portland,5,57,Arizona St,Miami,55,4
2019,2,4,Portland,6,75,South Dakota St,Syracuse,64,3
2019,2,4,Portland,10,68,Indiana,Oregon,91,2
2019,3,4,Portland,1,76,Mississippi St,Arizona St,53,5
2019,3,4,Portland,6,53,South Dakota St,Oregon,63,2
2019,4,4,Portland,1,84,Mississippi St,Oregon,88,2
2019,5,0,National,2,76,Connecticut,Notre Dame,81,1
2019,5,0,National,1,72,Baylor,Oregon,67,2
2019,6,0,National,1,81,Notre Dame,Baylor,82,1
2021,1,1,Alamo,1,87,Stanford,Utah Valley,44,16
2021,1,1,Alamo,8,84,Oklahoma St,Wake Forest,61,9
2021,1,1,Alamo,5,70,Southwest Missouri St,UC Davis,51,12
2021,1,1,Alamo,4,62,Arkansas,Wright St,66,13
2021,1,1,Alamo,6,67,Oregon,South Dakota,47,11
2021,1,1,Alamo,3,67,Georgia,Drexel,53,14
2021,1,1,Alamo,7,62,Northwestern,Central Florida,51,10
2021,1,1,Alamo,2,74,Louisville,Marist,43,15
2021,2,1,Alamo,1,73,Stanford,Oklahoma St,62,8
2021,2,1,Alamo,5,64,Southwest Missouri St,Wright St,39,13
2021,2,1,Alamo,6,57,Oregon,Georgia,50,3
2021,2,1,Alamo,7,53,Northwestern,Louisville,62,2
2021,3,1,Alamo,1,89,Stanford,Southwest Missouri St,62,5
2021,3,1,Alamo,6,42,Oregon,Louisville,60,2
2021,4,1,Alamo,1,78,Stanford,Louisville,63,2
2021,1,2,Hemisfair,1,79,South Carolina,Mercer,53,16
2021,1,2,Hemisfair,8,83,Oregon St,Florida St,59,9
2021,1,2,Hemisfair,5,54,Georgia Tech,Stephen F Austin,52,12
2021,1,2,Hemisfair,4,77,West Virginia,Lehigh,53,13
2021,1,2,Hemisfair,6,81,Texas,Bradley,62,11
2021,1,2,Hemisfair,3,69,UCLA,Wyoming,48,14
2021,1,2,Hemisfair,7,80,Alabama,North Carolina,71,10
2021,1,2,Hemisfair,2,98,Maryland,Mount St Marys,45,15
2021,2,2,Hemisfair,1,59,South Carolina,Oregon St,42,8
2021,2,2,Hemisfair,5,73,Georgia Tech,West Virginia,56,4
2021,2,2,Hemisfair,6,71,Texas,UCLA,62,3
2021,2,2,Hemisfair,7,64,Alabama,Maryland,100,2
2021,3,2,Hemisfair,1,76,South Carolina,Georgia Tech,65,5
2021,3,2,Hemisfair,6,64,Texas,Maryland,61,2
2021,4,2,Hemisfair,1,62,South Carolina,Texas,34,6
2021,1,3,Mercado,1,79,NC State,North Carolina A&T,58,16
2021,1,3,Mercado,8,57,South Florida,Washington St,53,9
2021,1,3,Mercado,5,59,Gonzaga,Belmont,64,12
2021,1,3,Mercado,4,63,Indiana,VCU,32,13
2021,1,3,Mercado,6,66,Rutgers,BYU,69,11
2021,1,3,Mercado,3,79,Arizona,Stony Brook,44,14
2021,1,3,Mercado,7,79,Iowa St,Michigan St,75,10
2021,1,3,Mercado,2,84,Texas A&M,Troy,80,15
2021,2,3,Mercado,1,79,NC State,South Florida,67,8
2021,2,3,Mercado,12,48,Belmont,Indiana,70,4
2021,2,3,Mercado,11,46,BYU,Arizona,52,3
2021,2,3,Mercado,7,82,Iowa St,Texas A&M,84,2
2021,3,3,Mercado,1,70,NC State,Indiana,73,4
2021,3,3,Mercado,3,74,Arizona,Texas A&M,59,2
2021,4,3,Mercado,4,53,Indiana,Arizona,66,3
2021,1,4,Riverwalk,1,102,Connecticut,High Point,59,16
2021,1,4,Riverwalk,8,72,Syracuse,South Dakota St,55,9
2021,1,4,Riverwalk,5,87,Iowa,Central Michigan,72,12
2021,1,4,Riverwalk,4,71,Kentucky,Idaho St,63,13
2021,1,4,Riverwalk,6,87,Michigan,Florida Gulf Coast,66,11
2021,1,4,Riverwalk,3,87,Tennessee,Middle Tennessee St,62,14
2021,1,4,Riverwalk,7,70,Virginia Tech,Marquette,63,10
2021,1,4,Riverwalk,2,101,Baylor,Jackson St,52,15
2021,2,4,Riverwalk,1,83,Connecticut,Syracuse,47,8
2021,2,4,Riverwalk,5,86,Iowa,Kentucky,72,4
2021,2,4,Riverwalk,6,70,Michigan,Tennessee,55,3
2021,2,4,Riverwalk,7,48,Virginia Tech,Baylor,90,2
2021,3,4,Riverwalk,1,92,Connecticut,Iowa,72,5
2021,3,4,Riverwalk,6,75,Michigan,Baylor,78,2
2021,4,4,Riverwalk,1,69,Connecticut,Baylor,67,2
2021,5,0,National,1,66,Stanford,South Carolina,65,1
2021,5,0,National,3,69,Arizona,Connecticut,59,1
2021,6,0,National,1,54,Stanford,Arizona,53,3
2022,1,1,Bridgeport,1,96,NC State,Longwood,68,16
2022,1,1,Bridgeport,8,40,Washington St,Kansas St,50,9
2022,1,1,Bridgeport,5,89,Notre Dame,Massachusetts,78,12
2022,1,1,Bridgeport,4,78,Oklahoma,IUPUI,72,13
2022,1,1,Bridgeport,6,62,Kentucky,Princeton,69,11
2022,1,1,Bridgeport,3,85,Indiana,Charlotte,51,14
2022,1,1,Bridgeport,7,69,Central Florida,Florida,52,10
2022,1,1,Bridgeport,2,83,Connecticut,Mercer,38,15
2022,2,1,Bridgeport,1,89,NC State,Kansas St,57,9
2022,2,1,Bridgeport,5,108,Notre Dame,Oklahoma,64,4
2022,2,1,Bridgeport,11,55,Princeton,Indiana,56,3
2022,2,1,Bridgeport,7,47,Central Florida,Connecticut,52,2
2022,3,1,Bridgeport,1,66,NC State,Notre Dame,63,5
2022,3,1,Bridgeport,3,58,Indiana,Connecticut,75,2
2022,4,1,Bridgeport,1,87,NC State,Connecticut,91,2
2022,1,2,Greensboro,1,79,South Carolina,Howard,21,16
2022,1,2,Greensboro,8,78,Miami,South Florida,66,9
2022,1,2,Greensboro,5,79,North Carolina,Stephen F Austin,66,12
2022,1,2,Greensboro,4,72,Arizona,UNLV,67,13
2022,1,2,Greensboro,6,70,Georgia,Dayton,54,11
2022,1,2,Greensboro,3,78,Iowa St,Texas Arlington,71,14
2022,1,2,Greensboro,7,74,Colorado,Creighton,84,10
2022,1,2,Greensboro,2,98,Iowa,Illinois St,58,15
2022,2,2,Greensboro,1,49,South Carolina,Miami,33,8
2022,2,2,Greensboro,5,63,North Carolina,Arizona,45,4
2022,2,2,Greensboro,6,44,Georgia,Iowa St,67,3
2022,2,2,Greensboro,10,64,Creighton,Iowa,62,2
2022,3,2,Greensboro,1,69,South Carolina,North Carolina,61,5
2022,3,2,Greensboro,3,68,Iowa St,Creighton,76,10
2022,4,2,Greensboro,1,80,South Carolina,Creighton,50,10
2022,1,3,Spokane,1,78,Stanford,Montana St,37,16
2022,1,3,Spokane,8,77,Kansas,Georgia Tech,58,9
2022,1,3,Spokane,5,81,Virginia Tech,Florida Gulf Coast,84,12
2022,1,3,Spokane,4,102,Maryland,Delaware,71,13
2022,1,3,Spokane,6,63,Ohio St,Southwest Missouri St,56,11
2022,1,3,Spokane,3,83,LSU,Jackson St,77,14
2022,1,3,Spokane,7,92,Utah,Arkansas,69,10
2022,1,3,Spokane,2,70,Texas,Fairfield,52,15
2022,2,3,Spokane,1,91,Stanford,Kansas,65,8
2022,2,3,Spokane,12,65,Florida Gulf Coast,Maryland,89,4
2022,2,3,Spokane,6,79,Ohio St,LSU,64,3
2022,2,3,Spokane,7,56,Utah,Texas,78,2
2022,3,3,Spokane,1,72,Stanford,Maryland,66,4
2022,3,3,Spokane,6,63,Ohio St,Texas,66,2
2022,4,3,Spokane,1,59,Stanford,Texas,50,2
2022,1,4,Wichita,1,83,Louisville,Albany,51,16
2022,1,4,Wichita,8,55,Nebraska,Gonzaga,68,9
2022,1,4,Wichita,5,70,Oregon,Belmont,73,12
2022,1,4,Wichita,4,80,Tennessee,Buffalo,67,13
2022,1,4,Wichita,6,57,BYU,Villanova,61,11
2022,1,4,Wichita,3,74,Michigan,American,39,14
2022,1,4,Wichita,7,61,Ole Miss,South Dakota,75,10
2022,1,4,Wichita,2,89,Baylor,Hawaii,49,15
2022,2,4,Wichita,1,68,Louisville,Gonzaga,59,9
2022,2,4,Wichita,12,67,Belmont,Tennessee,70,4
2022,2,4,Wichita,11,49,Villanova,Michigan,64,3
2022,2,4,Wichita,10,61,South Dakota,Baylor,47,2
2022,3,4,Wichita,1,76,Louisville,Tennessee,64,4
2022,3,4,Wichita,3,52,Michigan,South Dakota,49,10
2022,4,4,Wichita,1,62,Louisville,Michigan,50,3
2022,5,0,National,2,63,Connecticut,Stanford,58,1
2022,5,0,National,1,72,South Carolina,Louisville,59,1
2022,6,0,National,2,49,Connecticut,South Carolina,64,1
2023,1,1,Greenville1,1,72,South Carolina,Norfolk St,40,16
2023,1,1,Greenville1,8,67,South Florida,Marquette,65,9
2023,1,1,Greenville1,5,85,Oklahoma,Portland,63,12
2023,1,1,Greenville1,4,67,UCLA,Sacramento State,45,13
2023,1,1,Greenville1,6,66,Creighton,Mississippi St,81,11
2023,1,1,Greenville1,3,82,Notre Dame,Southern Utah,56,14
